"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Uttar_Pradesh","17","263","2017","3","0","4","14","RAIS AHMAD KHAN","M","PSJP","242","GEN","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.14","yes","19","0.01","2.44","AEUP105115","","16964","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","15","GAURAV PANDEY","M","SHS","223","GEN","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.13","yes","14","0.01","2.44","AEUP103307","","18691","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","16","SANJAY SINGH","M","IND","209","GEN","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.12","yes","15","0.01","2.44","AEUP105117","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","17","RAMESH CHANDRA BHARTIYA","M","BMUP","194","SC","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.11","yes","11","0.01","2.44","AEUP201035","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","18","DEVENDR KUMAR TIWARI","M","IND","183","GEN","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.1","yes","15","0.01","2.44","AEUP105119","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","ALLAHABAD","","","","Post Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","19","SAMAR BAHADUR SHARMA","M","PGSP","168","GEN","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.09","yes","8","0","2.44","AEUP103311","","16357","TRUE","3","IND","10809","ALLAHABAD SOUTH","TRUE","FALSE","0","FALSE","FALSE","FALSE","47","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","20","RAMESH CHANDRA","M","SABHP","160","SC","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.09","yes","34","0.02","2.44","AEUP105121","","7712","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","64","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","21","KAMALA PRASAD","M","AYP","126","SC","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.07","yes","3","0","2.44","AEUP201036","","871","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","50","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","263","2017","3","0","4","22","SHIV PRASAD VERMA","M","IND","123","GEN","177063","392097","ALLAHABAD SOUTH","GEN","DOAB","21","45.16","0.07","yes","0","0","2.44","AEUP105123","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","ALLAHABAD","","","","5th Pass","Business","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","1","DR. AJAI KUMAR","M","BJP","79209","SC","189974","320594","BARA","SC","DOAB","15","59.26","41.69","no","34053","17.93","3.7","AEUP103315","","1605","TRUE","2","SP","7425","BARA","TRUE","FALSE","2","TRUE","TRUE","TRUE","48","ALLAHABAD","","","","Doctorate","Liberal Profession or Professional","Lawyer","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","2","AJAY","M","SP","45156","SC","189974","320594","BARA","SC","DOAB","15","59.26","23.77","no","8104","4.27","3.7","AEUP105125","","7425","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","ALLAHABAD","","","","Graduate","Salaried Work or Employed","","Agriculture",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","3","ASHOK KUMAR GAUTAM","M","BSP","37052","SC","189974","320594","BARA","SC","DOAB","15","59.26","19.5","no","26348","13.87","3.7","AEUP201038","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","ALLAHABAD","","","","Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","4","PHOOL CHANDRA","M","NINSHAD","10704","SC","189974","320594","BARA","SC","DOAB","15","59.26","5.63","yes","6975","3.67","3.7","AEUP105127","","5873","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","5","HANSRAJ","M","IND","3729","SC","189974","320594","BARA","SC","DOAB","15","59.26","1.96","yes","1156","0.61","3.7","AEUP201039","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","42","ALLAHABAD","","","","Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","6","AYODHYA PRASAD","M","CPI","2573","SC","189974","320594","BARA","SC","DOAB","15","59.26","1.35","yes","246","0.13","3.7","AEUP105129","","2444","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","37","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","7","None of the Above","","NOTA","2327","","189974","320594","BARA","SC","DOAB","15","59.26","1.22","yes","282","0.15","3.7","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","8","SURESH KUMAR","M","INC","2045","SC","189974","320594","BARA","SC","DOAB","15","59.26","1.08","yes","593","0.31","3.7","AEUP201656","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","55","ALLAHABAD","","","","Graduate","Social Work","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","9","RAJKUMAR","M","IND","1452","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.76","yes","345","0.18","3.7","AEUP103322","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","ALLAHABAD","","","","10th Pass","Social Work","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","10","SULOCHNA","F","RLD","1107","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.58","yes","15","0.01","3.7","AEUP201657","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","ALLAHABAD","","","","10th Pass","Other or Unspecified","Household","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","11","LAL CHANDRA BHARTI","M","BMUP","1092","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.57","yes","17","0.01","3.7","AEUP201040","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","12","BALRAM","M","IND","1075","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.57","yes","305","0.16","3.7","AEUP201658","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","ALLAHABAD","","","","8th Pass","Labourer or Daily Wage","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","13","RAJESH KUMAR","M","LD","770","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.41","yes","168","0.09","3.7","AEUP201041","","4996","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","14","AMIT KUMAR","M","IND","602","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.32","yes","31","0.02","3.7","AEUP201659","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","ALLAHABAD","","","","Graduate","Small Business or Self-employed","Shop Keeper","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","15","SHIVBHAJAN","M","RSPS","571","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.3","yes","61","0.03","3.7","AEUP201042","","6792","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","264","2017","3","0","4","16","LALIT KUMAR GOND","M","JHJBP","510","SC","189974","320594","BARA","SC","DOAB","15","59.26","0.27","yes","0","0","3.7","AEUP201660","","4625","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","1","RAJMANI","M","BJP","100427","SC","196227","329333","KORAON","SC","DOAB","13","59.58","51.18","no","53696","27.36","2.94","AEUP201043","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","52","ALLAHABAD","","","","Post Graduate","Education","School Teacher","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","2","RAM KRIPAL","M","INC","46731","SC","196227","329333","KORAON","SC","DOAB","13","59.58","23.81","no","20675","10.54","2.94","AEUP201663","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","57","ALLAHABAD","","","","Graduate","Politics","Ex MLA","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","3","RAJ BALI JAISAL","M","BSP","26056","SC","196227","329333","KORAON","SC","DOAB","13","59.58","13.28","yes","20922","10.66","2.94","AEUP103332","","16651","TRUE","3","BSP","16651","MEJA","FALSE","TRUE","1","FALSE","FALSE","FALSE","49","ALLAHABAD","","","","Graduate","Politics","","Agriculture",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","4","DHARM RAJ","M","IND","5134","SC","196227","329333","KORAON","SC","DOAB","13","59.58","2.62","yes","1176","0.6","2.94","AEUP201664","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","ALLAHABAD","","","","Graduate","Business","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","5","RAM DEV","M","SP","3958","SC","196227","329333","KORAON","SC","DOAB","13","59.58","2.02","yes","750","0.38","2.94","AEUP201046","","7425","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","ALLAHABAD","","","","Literate","Agriculture","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","6","None of the Above","","NOTA","3208","","196227","329333","KORAON","SC","DOAB","13","59.58","1.63","yes","994","0.51","2.94","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","7","SHIV JANAK","M","BMUP","2214","SC","196227","329333","KORAON","SC","DOAB","13","59.58","1.13","yes","353","0.18","2.94","AEUP201047","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","8","CHIRAUNJI LAL","M","CPM","1861","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.95","yes","576","0.29","2.94","AEUP105145","","14635","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","9","AKHILESH KUMAR","M","BSCP","1285","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.65","yes","41","0.02","2.94","AEUP201048","","2047","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","10","TEJBALI","M","IND","1244","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.63","yes","108","0.06","2.94","AEUP105147","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","56","ALLAHABAD","","","","Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","11","RAVI SHANKAR","M","AASAMP","1136","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.58","yes","53","0.03","2.94","AEUP201050","","6","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","12","RANG LAL","M","JANADIP","1083","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.55","yes","100","0.05","2.94","AEUP105149","","4117","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","13","MAYAWATI","F","RLD","983","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.5","yes","76","0.04","2.94","AEUP201049","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","27","ALLAHABAD","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","265","2017","3","0","4","14","PANCHAM LAL","M","CPI(ML)(L)","907","SC","196227","329333","KORAON","SC","DOAB","13","59.58","0.46","yes","0","0","2.94","AEUP105151","","2472","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","ALLAHABAD","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","1","SAKENDRA PRATAP VERMA","M","BJP","108403","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","41.26","no","28679","10.92","3.33","AEUP201051","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","56","BARABANKI","","","","Post Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","2","FAREED MAHFOOZ KIDWAI","M","SP","79724","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","30.34","no","28633","10.9","3.33","AEUP105153","","7425","TRUE","4","SP","7425","KURSI","TRUE","TRUE","2","FALSE","TRUE","TRUE","72","BARABANKI","","","","Post Graduate","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","3","V.P.SINGH VERMA","M","BSP","51091","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","19.45","no","42762","16.28","3.33","AEUP201052","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","61","BARABANKI","","","","Post Graduate","Social Work","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","4","SARVAR ALI","M","PECP","8329","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","3.17","yes","3948","1.5","3.33","AEUP201666","","5995","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","67","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","5","CH.TALIB NAJIB KOKAB","M","IND","4381","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","1.67","yes","1936","0.74","3.33","AEUP201053","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","BARABANKI","","","","Post Graduate","Agriculture","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","6","AMAR SINGH","M","RLD","2445","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.93","yes","460","0.18","3.33","AEUP105157","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","65","BARABANKI","","","","10th Pass","Business","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","7","VINOD KUMAR YADAV","M","CPI","1985","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.76","yes","525","0.2","3.33","AEUP103349","","2444","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","62","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","8","None of the Above","","NOTA","1460","","262731","374654","KURSI","GEN","AVADH","15","70.13","0.56","yes","460","0.18","3.33","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","9","MO.HAROON","M","IND","1000","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.38","yes","114","0.04","3.33","AEUP201054","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","BARABANKI","","","","12th Pass","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","10","ANITA SINGH","F","IND","886","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.34","yes","69","0.03","3.33","AEUP201667","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","BARABANKI","","","","Post Graduate","Agriculture","","Social Work",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","11","OMPRAKASH DAS","M","BKRD","817","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.31","yes","215","0.08","3.33","AEUP201055","","1982","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","54","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","12","RAMOO LAL VERMA","M","BMUP","602","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.23","yes","146","0.06","3.33","AEUP201668","","1074","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","39","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","13","MAHENDRA PAL SINGH S/O BARATILAL","M","RSJNP","456","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.17","yes","24","0.01","3.33","AEUP201056","","6378","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","14","MAHENDRA PAL SINGH S/O SWAMI NATH","M","HAPA","432","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.16","yes","30","0.01","3.33","AEUP201669","","3174","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","15","RAM KISHOR","M","BMD","402","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.15","yes","84","0.03","3.33","AEUP201057","","2993","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","266","2017","3","0","4","16","NEELAM SAINI","F","ADRSP","318","GEN","262731","374654","KURSI","GEN","AVADH","15","70.13","0.12","yes","0","0","3.33","AEUP201670","","85","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","267","2017","3","0","4","1","SHARAD KUMAR AWASTHI","M","BJP","88937","GEN","223077","326186","RAM NAGAR","GEN","AVADH","14","68.39","39.87","no","22727","10.19","3.23","AEUP201058","","1605","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","52","BARABANKI","","","","Post Graduate","Agriculture","","Social Work","Advocacy"
"AE","Uttar_Pradesh","17","267","2017","3","0","4","2","ARVINDA KUMAR SINGH 'GOPE'","M","SP","66210","GEN","223077","326186","RAM NAGAR","GEN","AVADH","14","68.39","29.68","no","12319","5.52","3.23","AEUP105168","","7425","TRUE","2","SP","7425","RAM NAGAR","TRUE","TRUE","1","FALSE","TRUE","TRUE","51","BARABANKI","","","","Graduate Professional","Other or Unspecified","","",""
"AE","Uttar_Pradesh","17","267","2017","3","0","4","3","HAFEEZ BHARTI","M","BSP","53891","GEN","223077","326186","RAM NAGAR","GEN","AVADH","14","68.39","24.16","no","50754","22.75","3.23","AEUP201061","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","52","BARABANKI","","","","12th Pass","Agriculture","","",""
"AE","Uttar_Pradesh","17","267","2017","3","0","4","4","RAJ LUXMI VERMA","F","PECP","3137","GEN","223077","326186","RAM NAGAR","GEN","AVADH","14","68.39","1.41","yes","1043","0.47","3.23","AEUP105170","","5995","TRUE","3","BJP","1605","RAMNAGAR","FALSE","FALSE","0","TRUE","FALSE","FALSE","66","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","267","2017","3","0","4","5","None of the Above","","NOTA","2094","","223077","326186","RAM NAGAR","GEN","AVADH","14","68.39","0.94","yes","542","0.24","3.23","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","BARABANKI","","","","","","","",""
"AE","Uttar_Pradesh","17","267","2017","3","0","4","6","PUSHPA SHAHI","F","RLD","1552","GEN","223077","326186","RAM NAGAR","GEN","AVADH","14","68.39","0.7","yes","95","0.04","3.23","AEUP201673","","12169","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","BARABANKI","","","","Post Graduate","Other or Unspecified","","",""
